5180 3577 2015
5181 0 52
5182 260 260
5183 104 52
5184 0 0
5185 104 52
5186 413 1277
5187 0 0
5188 0 0
5189 52 1196
5190 844911 24146
5191 672632 16378
5192 1072645 30316
5193 312 104
5194 0 0
5195 0 0
5196 0 0
5197 0 0
5198 0 0
5199 98 150
5200 98 150
5201 0 0
5202 104 104
5203 508 612
5204 196 300
5205 518181 17368
5206 0 0
5207 0 0
5208 1183868 25740
5209 991772 32437
5210 3353 1912
5211 0 0
5212 52 52
5213 260 312
5214 52 0
5215 260 324
5216 52 40
5217 361 1083
5218 0 0
5219 528188 19452
5220 0 0
5221 0 0
5222 0 52
5223 862 728
5224 0 0
5225 0 0
5226 0 0
5227 0 0
5228 0 0
5229 52 52
5230 260 666
5231 0 0
5232 0 0
5233 52 52
5234 0 0
5235 428732 17848
5236 436924 15508
5237 302972 13940
5238 864882 32188
5239 165 733
5240 3524 1963
5241 0 0
5242 6170 1454
5243 52 52
5244 361 1225
5245 104 52
5246 0 0
5247 0 0
5248 52 52
5249 0 0
5250 504896 17524
5251 19591 1037
5252 52 52
5253 104 337
5254 0 0
5255 0 0
5256 260 855
5257 52 285
5258 0 0
5259 0 0
5260 0 0
5261 52 52
5262 52 52
5263 0 52
5264 52 0
5265 0 0
5266 0 0
5267 0 0
5268 1702184 56400
5269 421271 10189
5270 3910 2639
5271 0 0
5272 52 52
5273 0 0
5274 52 52
5275 104 52
5276 0 0
5277 135 215
5278 0 0
5279 52 52
5280 0 0
5281 0 0
5282 516287 22268
5283 0 0
5284 0 0
5285 0 0
5286 0 0
5287 0 0
5288 0 0
5289 0 0
5290 0 0
5291 0 0
5292 104 104
5293 0 0
5294 0 0
5295 0 0
5296 0 0
5297 0 0
5298 361 1083
5299 60 681
5300 3458 1962
5301 361 1225
5302 104 104
5303 0 0
5304 0 0
5305 104 52
5306 0 0
5307 0 0
5308 0 0
5309 0 0
5310 334927 16958
5311 607832 25956
5312 14668 772
5313 549393 20436
5314 113240 4788
5315 0 0
5316 0 0
5317 0 0
5318 0 0
5319 83904 3028
5320 366520 10692
5321 66084 2676
5322 0 0
5323 52 52
5324 0 0
5325 0 0
5326 0 0
5327 0 0
5328 0 0
5329 1568 963
5330 1950 1682
5331 1373 1197
5332 0 0
5333 52 52
5334 0 0
5335 104 52
5336 0 0
5337 78016 2964
5338 258760 8636
5339 448648 9456
5340 648944 14240
5341 68979 1612
5342 0 0
5343 52 52
5344 0 0
5345 0 0
5346 379323 8228
5347 142576 5940
5348 0 0
5349 0 0
5350 431 722
5351 0 0
5352 884412 17612
5353 881416 31308
5354 172515 6068
5355 0 0
5356 0 0
5357 0 0
5358 52 187
5359 60 681
5360 3458 1963
5361 0 0
5362 4169 1780
5363 841415 24448
5364 219185 20788
5365 478400 16936
5366 182112 7768
5367 116132 4752
5368 23552 1012
5369 0 0
5370 0 0
5371 0 0
5372 0 0
5373 52 52
5374 3062 1926
5375 260 0
5376 32747 2783
5377 603125 13772
5378 391549 9619
5379 535704 11556
5380 175376 6119
5381 348509 9496
5382 559728 14708
5383 457835 10292
5384 0 0
5385 673 1537
5386 0 0
5387 0 0
5388 0 0
5389 60 681
5390 3577 1850
5391 0 0
5392 0 0
5393 52 104
5394 52 0
5395 416 364
5396 0 0
5397 0 0
5398 0 0
5399 0 0
5400 0 0
5401 0 0
5402 0 0
5403 52 52
5404 52 52
5405 312 312
5406 607936 12376
5407 151512 6200
5408 760348 18000
5409 503008 10972
5410 140617 5500
5411 0 0
5412 0 0
5413 309 1083
5414 104 52
5415 156 312
5416 156 0
5417 0 0
5418 0 0
5419 112 681
5420 3146 1180
5421 52 1092
5422 299976 7292
5423 1472 52
5424 210242 7196
5425 914 988
5426 0 0
5427 0 0
5428 0 0
5429 0 0
5430 431 826
5431 0 0
5432 0 0
5433 0 0
5434 52 104
5435 52 0
5436 0 0
5437 0 0
5438 0 0
5439 1721928 31980
5440 184491 4112
5441 0 0
5442 0 0
5443 0 0
5444 0 0
5445 52 52
5446 0 0
5447 0 0
5448 0 0
5449 60 681
5450 3198 1180
5451 0 0
5452 54516 2444
5453 455753 8488
5454 0 0
5455 156 104
5456 0 0
5457 0 0
5458 0 0
5459 0 0
5460 0 0
5461 0 0
5462 0 0
5463 413 1277
5464 0 0
5465 52 52
5466 0 0
5467 0 0
5468 0 0
5469 0 0
5470 674 1509
5471 0 0
5472 0 0
5473 52 52
5474 0 0
5475 0 52
5476 104 1196
5477 1518844 36848
5478 252384 9164
5479 300 948
