52 172 0 0 145 722 3 4 0 163 452 585 0 123 293 3500
51 161 0 0 143 696 3 4 0 163 451 585 0 123 183 3500
51 161 0 0 143 696 3 4 0 163 451 585 0 123 183 3500
51 161 0 0 143 696 3 4 0 163 451 585 0 123 183 3500
51 160 0 0 143 696 3 4 0 163 451 585 0 123 183 3500
51 161 0 0 143 696 3 4 0 163 451 585 0 123 183 3500
51 160 0 0 143 696 3 4 0 163 451 585 0 123 181 3500
51 161 0 0 143 696 3 4 0 163 451 585 0 123 181 3500
50 149 0 0 141 669 3 5 0 163 435 585 0 123 179 3500
48 148 0 0 138 668 3 5 0 163 435 558 0 123 179 3500
48 148 0 0 138 668 3 5 0 163 435 558 0 123 179 3500
48 148 0 0 138 668 3 5 0 163 435 558 0 123 179 3500
42 108 0 0 124 539 3 5 0 163 435 555 0 123 179 3500
46 121 0 0 138 577 3 5 0 163 435 558 0 123 179 3500
46 121 0 0 138 577 3 5 0 163 435 558 0 123 179 3500
45 121 0 0 137 577 3 5 0 163 435 558 0 123 179 3500
46 121 0 0 138 577 3 5 0 163 435 558 0 123 179 3500
44 109 0 0 135 543 3 5 0 163 435 558 0 123 179 3500
46 121 0 0 136 573 3 5 0 163 435 558 0 123 179 3500
47 121 0 0 138 573 3 5 0 163 435 558 0 123 179 3500
45 106 0 0 135 536 3 5 0 163 435 558 0 123 179 3285
44 106 0 0 134 536 3 5 0 163 435 558 0 123 179 3285
45 107 0 0 136 536 3 5 0 163 435 558 0 123 179 3285
45 107 0 0 136 536 3 5 0 163 435 558 0 123 179 3285
46 107 0 0 144 537 3 5 0 163 435 585 0 123 179 3285
45 106 0 0 142 537 3 5 0 163 435 585 0 123 179 3285
43 95 0 0 139 499 4 6 0 163 435 558 0 123 179 1503
41 83 0 0 134 459 4 6 0 163 425 486 0 123 179 1194
40 82 0 0 132 459 4 6 0 163 425 486 0 123 179 1194
41 94 0 0 135 500 4 6 0 163 435 486 0 123 179 1503
41 94 0 0 135 500 4 6 0 163 435 486 0 123 179 1503
43 110 0 0 140 575 4 6 0 163 435 486 0 123 179 3285
46 133 0 0 145 637 3 5 0 163 435 487 0 123 179 3500
46 133 0 0 145 637 3 5 0 163 435 487 0 123 179 3500
50 156 0 0 152 694 3 4 0 163 435 558 0 123 219 3500
50 156 0 0 153 694 3 4 0 163 435 558 0 127 219 3500
52 168 0 0 152 716 3 4 0 163 435 545 0 163 225 3500
52 168 0 0 152 716 3 4 0 163 435 545 0 163 225 3500
52 168 0 0 152 716 3 4 0 163 435 545 0 163 225 3500
52 168 0 0 152 715 3 4 0 163 435 545 0 163 343 3500
52 168 0 0 152 715 3 4 0 163 435 545 0 163 343 3500
53 185 0 0 155 767 3 4 0 163 435 585 0 163 396 3500
59 219 0 0 171 877 3 4 0 163 437 598 0 179 1557 3500
56 207 0 0 162 854 3 4 0 163 435 585 0 164 847 3500
56 207 0 0 162 854 3 4 0 163 435 585 0 164 847 3500
57 207 0 0 163 854 3 4 0 163 435 585 0 179 847 3500
56 207 0 0 162 854 3 4 0 163 435 585 0 164 847 3500
56 207 0 0 162 854 3 4 0 163 435 585 0 164 847 3500
57 207 0 0 164 857 3 4 0 163 452 585 0 164 847 3500
57 218 0 0 164 877 3 4 0 163 486 585 0 164 1557 3500
59 230 0 0 166 897 3 4 0 163 486 585 0 179 3289 3500
60 230 0 0 167 897 3 4 0 169 486 585 0 179 3289 3500
59 241 0 0 167 917 3 4 0 163 486 585 0 179 3462 3500
62 253 0 0 171 936 3 4 0 169 486 598 0 179 3500 3500
62 265 0 0 165 952 3 3 0 230 486 585 0 179 3500 3500
62 264 0 0 165 952 3 3 0 230 486 585 0 179 3500 3500
63 276 0 0 167 970 3 3 0 276 486 585 0 179 3500 3500
62 265 0 0 165 952 3 3 0 230 486 585 0 179 3500 3500
64 276 0 0 166 969 3 3 0 272 486 585 0 179 3500 3500
62 265 0 0 165 951 3 3 0 230 486 585 0 179 3500 3500
62 265 0 0 165 951 3 3 0 230 486 585 0 179 3500 3500
67 284 0 0 168 966 3 3 0 399 486 585 0 179 3500 3500
65 272 0 0 165 946 3 3 0 259 486 585 0 179 3492 3500
66 275 0 0 165 947 3 3 0 259 486 585 0 179 3492 3500
65 276 0 0 162 947 3 3 0 259 486 486 0 179 3492 3500
68 299 0 0 164 980 2 3 0 272 486 486 0 219 3500 3500
67 298 0 0 165 982 2 3 0 399 486 486 0 183 3500 3500
67 298 0 0 165 982 2 3 0 399 486 486 0 183 3500 3500
69 310 0 0 167 999 2 3 0 435 486 486 0 219 3500 3500
69 310 0 0 167 999 2 3 0 435 486 486 0 219 3500 3500
72 332 0 0 170 1032 2 3 0 435 486 486 0 345 3500 3500
70 316 0 0 167 997 2 3 0 435 486 486 0 231 3500 3500
64 281 0 0 150 905 2 3 0 399 486 486 0 179 3500 3500
62 281 0 0 148 905 2 3 0 272 486 486 0 179 3500 3500
62 281 0 0 148 905 2 3 0 272 486 486 0 179 3500 3500
63 281 0 0 148 905 2 3 0 272 486 486 0 183 3500 3500
63 281 0 0 148 905 2 3 0 272 486 486 0 183 3500 3500
64 293 0 0 149 923 2 3 0 368 486 486 0 219 3500 3500
64 293 0 0 149 924 2 3 0 368 486 486 0 219 3500 3500
64 282 0 0 149 905 2 3 0 368 486 486 0 183 3500 3500
62 271 0 0 147 886 2 3 0 269 486 486 0 179 3500 3500
65 294 0 0 151 924 2 3 0 399 486 486 0 219 3500 3500
67 305 0 0 153 942 2 3 0 435 486 486 0 227 3500 3500
63 282 0 0 147 905 2 3 0 368 486 486 0 183 3500 3500
61 270 0 0 144 887 2 3 0 269 486 486 0 179 3500 3500
63 282 0 0 146 904 2 3 0 368 486 486 0 179 3500 3500
63 282 0 0 145 901 2 3 0 269 486 486 0 183 3500 3500
63 282 0 0 145 901 2 3 0 269 486 486 0 183 3500 3500
60 259 0 0 141 863 2 3 0 259 452 486 0 179 3492 3500
60 259 0 0 141 863 2 3 0 259 452 486 0 179 3492 3500
61 259 0 0 141 863 2 3 0 259 452 486 0 179 3492 3500
57 246 0 0 136 842 2 3 0 244 446 486 0 179 3360 3500
60 270 0 0 141 884 2 3 0 269 475 486 0 179 3500 3500
59 267 0 0 140 884 2 3 0 269 475 486 0 179 3500 3500
56 244 0 0 137 844 2 3 0 230 452 486 0 179 3500 3500
53 221 0 0 134 803 2 3 0 163 446 486 0 179 3329 3500
52 210 0 0 132 781 2 3 0 163 446 486 0 179 3283 3500
52 210 0 0 132 781 2 3 0 163 446 486 0 179 3283 3500
53 210 0 0 134 781 2 3 0 163 451 486 0 179 3283 3500
55 221 0 0 136 802 2 3 0 169 451 486 0 179 3321 3500
57 234 0 0 138 824 2 3 0 230 451 486 0 179 3321 3500
59 257 0 0 142 866 2 3 0 368 475 486 0 179 3500 3500
61 268 0 0 144 885 2 3 0 396 475 486 0 179 3500 3500
62 279 0 0 146 905 2 3 0 408 486 486 0 179 3500 3500
63 291 0 0 147 921 2 3 0 408 486 486 0 179 3500 3500
66 292 0 0 154 921 2 3 0 435 486 486 0 179 3500 3500
68 303 0 0 157 938 2 3 0 435 486 486 0 179 3500 3500
70 315 0 0 160 994 2 3 0 435 486 486 0 183 3500 3500
70 315 0 0 160 995 2 3 0 435 486 486 0 183 3500 3500
70 326 0 0 160 1012 2 3 0 435 486 486 0 219 3500 3500
71 326 0 0 161 1012 2 3 0 435 486 486 0 219 3500 3500
88 316 0 0 345 995 12 3 0 435 486 486 0 219 3500 3500
86 304 0 0 344 979 12 3 0 435 486 486 0 183 3500 3500
93 329 0 0 349 1013 11 3 0 435 486 585 0 219 3500 3532
92 328 0 0 349 1013 11 3 0 435 486 585 0 219 3500 3532
92 328 0 0 350 1015 11 3 0 435 486 585 0 219 3500 3532
96 329 0 0 354 1020 11 3 0 435 486 586 0 219 3500 3532
95 329 0 0 354 1020 11 3 0 435 486 586 0 228 3500 3532
98 352 0 0 355 1052 11 3 0 436 486 586 0 318 3500 3532
98 352 0 0 355 1052 11 3 0 436 486 586 0 318 3500 3532
96 352 0 0 355 1052 11 3 0 436 486 586 0 318 3500 3532
95 340 0 0 354 1036 11 3 0 435 486 586 0 318 3500 3532
91 306 0 0 353 987 11 3 0 435 486 586 0 219 3500 3532
96 346 0 0 356 1056 11 3 0 435 486 670 0 318 3500 3532
96 346 0 0 356 1056 11 3 0 435 486 670 0 318 3500 3532
100 358 0 0 359 1069 10 3 0 436 486 686 0 318 3500 3532
101 374 0 0 359 1103 10 3 0 436 486 686 0 405 3500 3532
101 374 0 0 359 1103 10 3 0 436 486 686 0 405 3500 3532
100 363 0 0 359 1088 10 3 0 435 486 686 0 318 3500 3532
99 362 0 0 360 1090 10 3 0 435 486 686 0 318 3501 3532
95 327 0 0 358 1044 10 3 0 435 486 686 0 228 3500 3532
92 304 0 0 356 1011 11 3 0 435 486 686 0 219 3500 3532
91 304 0 0 356 1011 11 3 0 435 486 686 0 219 3500 3532
94 317 0 0 357 1028 11 3 0 435 486 686 0 219 3532 3532
95 317 0 0 358 1032 10 3 0 435 486 686 0 219 3532 3532
92 330 0 0 355 1046 11 3 0 435 486 684 0 228 3532 3532
91 318 0 0 354 1031 11 3 0 435 486 684 0 219 3532 3532
91 308 0 0 355 980 11 3 0 435 486 686 0 219 3532 3532
91 308 0 0 355 980 11 3 0 435 486 686 0 219 3532 3532
94 308 0 0 360 981 10 3 0 435 486 820 0 219 3532 3556
93 308 0 0 359 981 10 3 0 435 486 820 0 219 3532 3556
78 331 0 0 204 1058 3 3 0 435 486 820 0 228 3532 3639
79 336 0 0 206 1077 3 3 0 435 486 820 0 228 3532 3656
72 311 0 0 196 1045 3 3 0 265 486 765 0 179 3532 3656
72 311 0 0 196 1045 3 3 0 265 486 765 0 179 3532 3656
72 312 0 0 194 1043 3 3 0 265 486 765 0 179 3516 3656
92 351 0 0 352 1102 10 3 0 347 486 765 0 228 3516 3656
92 361 0 0 353 1116 10 3 0 398 486 765 0 228 3516 3656
92 361 0 0 353 1116 10 3 0 398 486 765 0 228 3516 3656
92 361 0 0 353 1116 10 3 0 398 486 765 0 228 3516 3656
92 362 0 0 353 1116 10 3 0 398 486 765 0 228 3516 3656
94 362 0 0 355 1116 10 3 0 426 486 765 0 228 3516 3656
94 362 0 0 355 1116 10 3 0 398 486 765 0 228 3516 3656
94 356 0 0 355 1098 10 3 0 426 490 685 0 228 3516 3639
96 368 0 0 356 1115 10 3 0 435 569 685 0 353 3516 3655
92 356 0 0 353 1102 10 3 0 426 490 684 0 219 3516 3655
90 339 0 0 351 1069 10 3 0 398 486 684 0 190 3516 3639
91 351 0 0 352 1084 10 3 0 426 486 684 0 219 3516 3639
91 362 0 0 352 1099 10 3 0 426 486 684 0 263 3516 3639
91 362 0 0 351 1099 10 3 0 426 486 684 0 263 3516 3639
91 362 0 0 351 1099 10 3 0 426 486 684 0 263 3516 3639
93 384 0 0 352 1127 10 3 0 435 486 684 0 1189 3516 3639
91 372 0 0 351 1113 10 3 0 426 486 684 0 720 3516 3639
92 373 0 0 351 1112 10 3 0 426 486 684 0 720 3516 3639
92 373 0 0 351 1110 10 3 0 426 486 684 0 720 3516 3534
92 381 0 0 351 1123 10 3 0 426 486 684 0 1189 3516 3534
96 404 0 0 354 1149 10 2 0 436 486 684 0 3297 3516 3534
99 416 0 0 360 1164 10 2 0 446 486 684 0 3297 3516 3534
99 405 0 0 360 1150 10 2 0 436 490 684 0 3297 3516 3518
97 394 0 0 356 1134 10 2 0 435 486 684 0 1399 3516 3516
101 418 0 0 360 1163 10 2 0 446 490 684 0 3297 3516 3518
95 382 0 0 351 1081 10 2 0 435 486 684 0 1399 3516 3516
95 382 0 0 351 1081 10 2 0 435 486 684 0 1399 3516 3516
97 394 0 0 352 1095 10 2 0 435 486 684 0 3297 3516 3516
97 394 0 0 352 1095 10 2 0 435 486 684 0 3297 3516 3516
96 383 0 0 352 1082 10 2 0 436 486 684 0 1399 3516 3516
74 343 0 0 187 1021 3 2 0 435 486 684 0 307 3516 3516
74 344 0 0 187 1021 3 2 0 426 486 684 0 307 3516 3516
71 321 0 0 183 988 3 3 0 407 486 684 0 223 3516 3516
73 337 0 0 187 1006 3 2 0 422 486 684 0 307 3516 3516
76 349 0 0 189 1020 2 2 0 426 486 684 0 437 3516 3516
75 360 0 0 187 1037 3 2 0 426 486 684 0 1153 3516 3532
77 361 0 0 192 1036 2 2 0 435 486 684 0 1153 3516 3532
79 372 0 0 194 1089 2 3 0 435 486 702 0 1153 3516 3532
79 372 0 0 193 1085 2 3 0 435 486 702 0 1153 3516 3532
79 372 0 0 193 1085 2 3 0 435 486 702 0 1153 3516 3532
80 384 0 0 195 1102 2 2 0 435 486 702 0 1240 3516 3532
81 374 0 0 195 1086 2 3 0 435 486 702 0 1153 3516 3532
81 374 0 0 195 1086 2 3 0 435 486 702 0 1153 3516 3532
80 374 0 0 196 1099 2 3 0 435 486 702 0 437 3516 3534
81 385 0 0 197 1112 2 2 0 435 486 702 0 1204 3516 3534
79 363 0 0 196 1084 2 3 0 435 486 702 0 322 3500 3534
82 374 0 0 200 1098 2 3 0 435 486 724 0 437 3500 3534
81 373 0 0 201 1099 2 3 0 435 488 724 0 437 3516 3534
83 384 0 0 208 1144 2 3 0 435 531 764 0 437 3516 3664
81 361 0 0 206 1120 2 3 0 435 488 764 0 303 3516 3664
77 349 0 0 201 1107 3 3 0 422 486 764 0 266 3516 3664
73 336 0 0 186 1089 2 3 0 407 486 724 0 223 3516 3534
76 348 0 0 191 1106 2 3 0 426 486 724 0 223 3516 3663
75 359 0 0 190 1121 2 3 0 422 486 724 0 227 3516 3663
72 346 0 0 184 1105 2 3 0 407 486 705 0 219 3516 3534
73 358 0 0 185 1120 2 3 0 422 486 705 0 227 3516 3534
71 341 0 0 181 1087 2 3 0 407 486 684 0 219 3516 3532
69 330 0 0 179 1072 2 3 0 334 486 684 0 179 3516 3532
75 343 0 0 189 1087 2 3 0 423 486 705 0 227 3516 3532
76 354 0 0 189 1100 2 3 0 407 486 705 0 228 3516 3532
81 378 0 0 194 1130 2 3 0 435 486 705 0 405 3516 3532
80 366 0 0 194 1115 2 3 0 435 486 705 0 318 3516 3532
84 382 0 0 196 1133 2 3 0 435 486 705 0 616 3516 3534
82 365 0 0 192 1118 2 3 0 435 486 684 0 318 3516 3534
82 365 0 0 192 1118 2 3 0 435 486 684 0 318 3516 3534
81 343 0 0 191 1088 2 3 0 435 486 684 0 219 3516 3534
78 342 0 0 185 1088 2 3 0 435 486 670 0 183 3516 3534
74 307 0 0 180 1002 2 3 0 435 486 644 0 179 3516 3532
74 296 0 0 180 986 2 3 0 435 486 644 0 179 3516 3532
79 320 0 0 195 1024 2 3 0 435 486 670 0 179 3516 3534
79 320 0 0 195 1023 2 3 0 435 486 670 0 179 3516 3532
78 319 0 0 194 1023 3 3 0 435 486 670 0 179 3516 3532
75 307 0 0 191 1006 3 3 0 423 486 670 0 179 3516 3532
74 296 0 0 189 976 3 3 0 407 486 670 0 179 3516 3532
75 297 0 0 194 980 3 3 0 407 486 684 0 179 3516 3532
95 317 0 0 333 1002 9 3 0 435 486 707 0 183 3516 3532
92 305 0 0 330 985 9 3 0 435 486 684 0 179 3516 3532
88 282 0 0 328 950 10 3 0 407 486 684 0 179 3516 3532
89 284 0 0 328 915 10 3 0 423 486 684 0 179 3516 3532
90 284 0 0 328 915 9 3 0 435 486 684 0 179 3516 3532
89 272 0 0 328 895 9 3 0 423 486 684 0 179 3516 3532
92 274 0 0 330 898 9 3 0 435 486 706 0 179 3532 3542
87 272 0 0 327 896 10 3 0 407 486 685 0 179 3532 3532
86 261 0 0 326 876 10 3 0 396 486 685 0 179 3501 3532
88 251 0 0 329 855 9 3 0 396 486 785 0 179 3500 3532
92 274 0 0 331 896 9 3 0 423 486 785 0 179 3532 3532
93 274 0 0 331 896 9 3 0 435 486 785 0 179 3532 3532
93 274 0 0 331 896 9 3 0 435 486 785 0 179 3532 3532
88 272 0 0 327 896 10 3 0 408 486 685 0 179 3532 3532
87 272 0 0 327 896 10 3 0 435 486 685 0 179 3532 3532
86 249 0 0 332 859 9 3 0 334 486 785 0 179 3500 3542
85 249 0 0 331 859 9 3 0 265 486 785 0 179 3500 3542
82 234 0 0 330 833 9 3 0 172 486 785 0 179 3360 3532
82 234 0 0 330 833 9 3 0 172 486 785 0 179 3360 3532
81 223 0 0 332 814 9 3 0 163 486 889 0 164 3322 3532
81 223 0 0 332 814 9 3 0 163 486 889 0 164 3322 3532
88 258 0 0 338 878 9 3 0 435 488 889 0 179 3500 3541
85 246 0 0 336 857 9 3 0 172 486 889 0 179 3500 3541
84 246 0 0 335 858 9 3 0 163 486 889 0 179 3500 3541
78 222 0 0 326 810 10 3 0 163 486 889 0 163 3321 3532
77 210 0 0 326 787 10 3 0 163 486 889 0 163 1925 3532
78 211 0 0 326 787 10 3 0 163 486 889 0 163 1925 3532
80 222 0 0 327 810 10 3 0 163 486 889 0 164 3321 3532
81 233 0 0 327 830 10 3 0 163 486 889 0 179 3477 3532
81 223 0 0 327 806 10 3 0 163 486 889 0 179 3321 3532
67 237 0 0 186 844 3 3 0 163 486 785 0 179 3500 3532
69 260 0 0 189 885 3 3 0 192 486 785 0 179 3500 3532
72 272 0 0 191 905 3 3 0 435 486 785 0 179 3516 3532
68 260 0 0 184 883 3 3 0 435 486 588 0 179 3500 3532
70 261 0 0 185 883 3 3 0 435 486 588 0 179 3500 3532
77 286 0 0 194 922 2 3 0 436 486 784 0 219 3532 3532
76 285 0 0 192 919 2 3 0 436 486 590 0 219 3516 3532
75 273 0 0 191 900 3 3 0 435 486 590 0 183 3500 3532
74 273 0 0 191 900 3 3 0 435 486 590 0 183 3500 3532
72 272 0 0 185 900 3 3 0 435 486 585 0 179 3500 3532
72 283 0 0 189 1001 3 4 0 435 486 590 0 179 3500 3532
73 284 0 0 191 1000 3 4 0 435 486 590 0 179 3500 3532
75 285 0 0 192 1000 3 4 0 435 486 590 0 179 3500 3532
74 273 0 0 191 983 3 4 0 435 486 590 0 179 3500 3532
73 273 0 0 190 983 3 4 0 435 486 590 0 179 3500 3532
68 260 0 0 175 963 2 4 0 435 486 487 0 179 3500 3532
69 261 0 0 176 962 2 4 0 435 486 487 0 179 3500 3532
70 272 0 0 178 980 2 4 0 435 486 487 0 179 3500 3532
74 296 0 0 181 1015 2 3 0 436 486 487 0 179 3500 3532
73 307 0 0 177 1034 2 3 0 436 486 487 0 179 3516 3532
71 306 0 0 176 1034 2 3 0 436 486 487 0 179 3516 3532
64 271 0 0 164 982 2 4 0 435 486 486 0 179 3500 3532
67 294 0 0 168 1015 2 3 0 435 486 486 0 179 3516 3532
68 294 0 0 168 1015 2 3 0 435 486 486 0 179 3516 3532
68 294 0 0 168 1015 2 3 0 435 486 486 0 179 3516 3532
68 294 0 0 168 1015 2 3 0 435 486 486 0 179 3516 3532
67 294 0 0 166 1015 2 3 0 435 486 486 0 179 3516 3532
68 294 0 0 168 1015 2 3 0 435 486 486 0 179 3501 3532
69 295 0 0 167 1014 2 3 0 435 486 486 0 179 3501 3532
67 305 0 0 162 1031 2 3 0 435 486 486 0 179 3532 3532
66 296 0 0 160 1012 2 3 0 372 486 486 0 179 3500 3532
63 273 0 0 157 977 2 4 0 265 475 486 0 179 3398 3532
61 261 0 0 154 959 2 4 0 215 475 486 0 179 3355 3532
62 251 0 0 155 940 2 4 0 259 452 486 0 179 3353 3532
60 250 0 0 152 940 3 4 0 167 451 486 0 179 3353 3532
53 236 0 0 140 920 3 4 0 163 446 486 0 179 3353 3532
52 236 0 0 136 921 3 4 0 163 435 486 0 179 3353 3532
52 236 0 0 136 921 3 4 0 163 435 486 0 179 3353 3532
53 236 0 0 138 921 3 4 0 163 435 486 0 179 3353 3532
54 248 0 0 140 940 3 4 0 163 446 486 0 179 3353 3532
70 226 0 0 343 810 13 3 0 163 446 486 0 179 3353 3532
68 225 0 0 342 810 13 3 0 163 435 486 0 179 3353 3532
66 224 0 0 341 810 14 3 0 163 435 486 0 179 3353 3532
69 247 0 0 343 853 13 3 0 163 446 486 0 179 3355 3532
70 248 0 0 343 853 13 3 0 167 435 486 0 179 3355 3532
71 259 0 0 344 874 13 3 0 211 446 486 0 179 3398 3532
74 282 0 0 346 914 13 3 0 219 452 486 0 179 3500 3532
72 271 0 0 345 895 13 3 0 211 452 486 0 179 3500 3532
74 288 0 0 348 936 13 3 0 219 475 487 0 179 3500 3532
77 299 0 0 348 952 13 3 0 259 475 486 0 179 3501 3532
81 323 0 0 351 985 12 3 0 265 486 487 0 192 3501 3532
81 323 0 0 351 985 12 3 0 265 486 487 0 192 3501 3532
80 311 0 0 350 969 12 3 0 259 486 487 0 179 3501 3532
81 323 0 0 351 987 12 3 0 265 486 487 0 192 3532 3532
85 346 0 0 355 1023 12 2 0 366 486 586 0 429 3532 3532
86 346 0 0 355 1023 12 2 0 370 486 586 0 429 3532 3532
87 358 0 0 356 1038 12 2 0 408 486 586 0 756 3532 3532
87 369 0 0 356 1055 12 2 0 435 486 586 0 1189 3532 3532
85 357 0 0 356 1041 12 2 0 435 486 586 0 756 3532 3532
84 346 0 0 355 1024 12 2 0 408 486 586 0 429 3532 3532
104 332 0 0 477 1003 10 2 0 435 486 670 0 200 3532 3532
105 344 0 0 478 1019 9 2 0 435 486 670 0 477 3532 3532
106 355 0 0 478 1034 9 2 0 435 486 670 0 1189 3532 3532
105 367 0 0 478 1052 9 2 0 435 486 670 0 1203 3532 3532
105 367 0 0 478 1052 9 2 0 435 486 670 0 1203 3532 3532
110 402 0 0 481 1135 9 2 0 435 486 678 0 2636 3532 3533
110 390 0 0 481 1121 9 2 0 443 486 678 0 1454 3532 3533
116 414 0 0 484 1150 9 2 0 446 486 728 0 3317 3532 3631
117 426 0 0 485 1164 9 2 0 446 486 728 0 3353 3532 3631
116 415 0 0 484 1150 9 2 0 446 486 728 0 3317 3532 3631
95 390 0 0 366 1122 11 2 0 443 486 678 0 1454 3532 3533
96 402 0 0 367 1136 11 2 0 443 486 678 0 2636 3532 3533
96 402 0 0 367 1136 11 2 0 443 486 678 0 2636 3532 3533
95 380 0 0 366 1107 11 2 0 435 486 678 0 1203 3532 3533
92 368 0 0 365 1094 11 3 0 435 486 678 0 1189 3532 3533
91 357 0 0 364 1078 11 3 0 435 486 678 0 477 3532 3533
