3791 564 0 0 27355 3851 9 10 60 242 987 42332 54 216 1393 4906
3519 519 0 0 27284 3838 9 10 0 180 661 42332 13 162 603 4906
3346 486 0 0 27143 3800 9 10 0 180 546 37536 0 162 491 3275
1052 174 0 0 7884 953 8 9 0 180 546 1218 0 162 491 2362
1051 167 0 0 7885 946 8 9 0 126 315 1778 0 162 437 1556
1049 166 0 0 7885 946 8 9 0 120 315 1778 0 113 437 1556
619 108 0 0 6279 785 12 13 0 120 273 725 0 108 270 969
615 105 0 0 6279 785 12 13 0 120 241 685 0 108 218 969
615 106 0 0 6279 785 12 13 0 120 241 685 0 108 218 969
615 105 0 0 6279 785 12 13 0 120 241 685 0 108 218 969
615 105 0 0 6279 785 12 13 0 120 241 685 0 108 218 969
614 104 0 0 6279 785 12 13 0 120 241 685 0 108 218 969
613 103 0 0 6279 785 12 13 0 120 240 685 0 108 216 969
613 103 0 0 6279 785 12 13 0 120 240 685 0 108 216 969
613 103 0 0 6279 785 12 13 0 120 240 685 0 108 216 969
611 101 0 0 6279 785 12 13 0 60 240 685 0 59 216 969
610 100 0 0 6280 785 12 13 0 60 183 685 0 54 183 969
610 100 0 0 6280 785 12 13 0 60 183 685 0 54 183 969
610 100 0 0 6280 785 12 13 0 60 183 685 0 54 183 969
465 72 0 0 5802 721 14 16 0 60 180 601 0 54 162 541
337 65 0 0 5394 716 17 16 0 60 123 300 0 54 110 270
336 63 0 0 5394 716 17 16 0 60 120 300 0 54 108 270
335 63 0 0 5394 716 17 16 0 60 120 300 0 0 108 270
334 62 0 0 5394 716 17 16 0 0 120 300 0 0 108 270
332 61 0 0 5394 716 17 16 0 0 63 300 0 0 108 270
331 60 0 0 5394 716 17 16 0 0 60 300 0 0 54 270
330 59 0 0 5394 716 17 16 0 0 60 272 0 0 54 183
328 58 0 0 5394 716 17 16 0 0 60 121 0 0 54 162
328 57 0 0 5394 716 17 16 0 0 60 121 0 0 54 162
328 57 0 0 5394 716 17 16 0 0 60 121 0 0 54 162
327 56 0 0 5394 716 17 16 0 0 60 62 0 0 54 162
327 56 0 0 5394 716 17 16 0 0 60 62 0 0 54 162
327 56 0 0 5394 716 17 16 0 0 60 62 0 0 2 162
9 8 0 0 99 94 14 14 0 0 0 60 0 0 0 54
1 1 0 0 10 8 5 5 0 0 0 60 0 0 0 54
5 9 0 0 57 136 16 17 0 0 0 60 0 0 0 54
3019 206 0 0 43726 2068 16 11 0 0 60 78 0 0 2 938
3671 235 0 0 45089 2118 15 11 0 0 60 1163 0 0 54 1255
3671 235 0 0 45089 2118 15 11 0 0 60 1163 0 0 54 1255
3671 236 0 0 45089 2118 15 11 0 0 60 1163 0 0 54 1255
3671 236 0 0 45089 2118 15 11 0 0 60 1163 0 0 54 1255
3673 238 0 0 45089 2117 15 11 0 0 60 1163 0 0 54 1255
3673 238 0 0 45089 2117 15 11 0 0 60 1163 0 0 54 1255
3673 238 0 0 45089 2117 15 11 0 0 60 1163 0 0 54 1255
3673 238 0 0 45089 2117 15 11 0 0 60 1163 0 0 54 1255
3674 239 0 0 45088 2117 15 11 0 0 60 1163 0 0 54 1255
3675 240 0 0 45088 2117 15 11 0 0 60 1163 0 0 56 1255
3675 240 0 0 45088 2117 15 11 0 0 60 1163 0 0 56 1255
3675 240 0 0 45088 2117 15 11 0 0 60 1163 0 0 56 1255
3675 240 0 0 45088 2117 15 11 0 0 60 1163 0 0 56 1255
3677 241 0 0 45088 2117 15 11 0 60 60 1163 0 54 110 1255
3677 241 0 0 45088 2117 15 11 0 60 60 1163 0 54 110 1255
3677 241 0 0 45088 2117 15 11 0 60 60 1163 0 54 110 1255
3677 241 0 0 45088 2117 15 11 0 60 60 1163 0 54 110 1255
3677 242 0 0 45088 2117 15 11 0 60 60 1163 0 54 110 1255
3679 243 0 0 45088 2117 15 11 0 60 63 1163 0 54 162 1255
3678 243 0 0 45088 2117 15 11 0 60 63 1163 0 54 162 1255
3679 245 0 0 45088 2117 15 11 0 60 123 1163 0 54 167 1255
4428 393 0 0 45676 2580 14 8 0 60 360 6401 0 54 324 4387
4433 401 0 0 45676 2581 14 8 0 60 363 6401 0 54 386 4387
4435 403 0 0 45676 2581 14 8 0 60 363 6401 0 54 386 4387
4438 406 0 0 45675 2581 14 8 0 60 429 6401 0 54 551 4387
4438 406 0 0 45675 2581 14 8 0 60 429 6401 0 54 551 4387
4928 556 0 0 46032 2970 14 6 0 126 988 55364 0 172 1245 10175
5134 572 0 0 46063 2971 14 6 0 306 3588 55364 0 275 1690 10175
5132 565 0 0 46063 2970 14 6 0 300 3588 55364 0 270 1498 10175
2118 368 0 0 14917 2168 9 7 0 66 617 26279 0 108 778 6099
1469 341 0 0 9974 2121 8 8 0 60 600 20367 0 59 551 2157
1471 342 0 0 9974 2121 8 8 0 120 600 20367 0 108 551 2157
1471 342 0 0 9974 2121 8 8 0 120 600 20367 0 108 551 2157
1471 343 0 0 9974 2121 8 8 0 120 600 20367 0 108 551 2157
1469 341 0 0 9974 2121 8 8 0 60 600 20367 0 54 551 2157
1470 342 0 0 9974 2121 8 8 0 120 600 20367 0 108 551 2157
1470 342 0 0 9974 2121 8 8 0 120 600 20367 0 108 551 2157
1470 342 0 0 9974 2121 8 8 0 120 600 20367 0 108 551 2157
1469 341 0 0 9974 2121 8 8 0 66 600 20367 0 59 551 2157
1468 340 0 0 9974 2122 8 8 0 60 600 20367 0 54 551 2157
1469 341 0 0 9974 2121 8 8 0 120 600 20367 0 108 551 2157
1469 341 0 0 9974 2121 8 8 0 120 600 20367 0 108 551 2157
1469 341 0 0 9974 2121 8 8 0 120 600 20367 0 108 551 2157
1468 340 0 0 9975 2122 8 8 0 66 600 20367 0 59 551 2157
1469 341 0 0 9974 2122 8 8 0 120 600 20367 0 108 551 2157
1469 341 0 0 9974 2122 8 8 0 120 600 20367 0 108 551 2157
1469 341 0 0 9974 2121 8 8 0 120 600 20367 0 108 551 2157
1469 341 0 0 9974 2122 8 8 0 120 600 20367 0 108 551 2157
1468 340 0 0 9974 2122 8 8 0 66 600 20367 0 59 551 2157
1469 341 0 0 9974 2122 8 8 0 120 600 20367 0 108 551 2157
1717 400 0 0 10234 2165 7 7 0 246 1124 26279 0 221 1498 5320
19635 1096 0 0 114885 4974 6 5 0 366 18160 381124 0 329 3630 26484
34378 1648 0 0 144272 5907 4 3 0 2155 293792 660195 0 1672 16931 26718
36148 1714 0 0 145539 5940 4 3 0 11078 343191 660195 0 2006 16931 26718
36146 1711 0 0 145539 5941 4 3 0 11078 343191 660195 0 2006 16931 26718
36151 1716 0 0 145538 5940 4 3 0 11078 343191 660195 0 2006 16931 26718
35663 1568 0 0 145530 5785 4 4 0 747 343191 660195 0 1118 13177 26718
35460 1555 0 0 145563 5786 4 4 0 420 343191 660195 0 378 13177 26718
35569 1571 0 0 145542 5785 4 4 0 628 343191 660195 0 767 13177 26718
35569 1571 0 0 145542 5785 4 4 0 628 343191 660195 0 767 13177 26718
36587 1610 0 0 145795 5787 4 4 60 4854 343191 660195 54 1609 13177 26718
37882 1658 0 0 146099 5789 4 4 60 16149 343191 660195 54 2343 13177 26718
37986 1670 0 0 146083 5788 4 4 60 17481 343191 660195 54 2588 13177 26718
39772 1774 0 0 147430 5865 4 3 60 22600 350742 660195 54 3521 14669 26718
39773 1774 0 0 147429 5865 4 3 60 22600 350742 660195 54 3521 14669 26718
39777 1778 0 0 147428 5864 4 3 60 22600 350742 660195 54 3521 14669 26718
39777 1778 0 0 147428 5864 4 3 60 22600 350742 660195 54 3521 14669 26718
39778 1778 0 0 147428 5864 4 3 60 22600 350742 660195 54 3521 14669 26718
39778 1778 0 0 147428 5864 4 3 60 22600 350742 660195 54 3521 14669 26718
39856 1810 0 0 147410 5863 4 3 60 22600 350742 660195 54 3627 14669 26718
39855 1809 0 0 147410 5864 4 3 60 22600 350742 660195 54 3627 14669 26718
39858 1815 0 0 147409 5863 4 3 60 22600 350742 660195 54 3627 14669 26718
44090 2227 0 0 151209 6707 3 3 180 76559 377509 660195 162 5153 17401 27358
44917 2370 0 0 151203 6827 3 3 300 79812 377509 660195 283 5341 20037 27358
44995 2400 0 0 151183 6824 3 3 360 79812 377509 660195 324 5341 20037 27358
46645 2614 0 0 152321 7232 3 3 420 87422 377509 660195 391 6655 21493 27587
46648 2616 0 0 152321 7231 3 3 420 87422 377509 660195 391 6655 21493 27587
46652 2620 0 0 152319 7230 3 3 420 87422 377509 660195 391 6655 21493 27587
46656 2623 0 0 152318 7228 3 3 420 87422 377509 660195 391 6655 21493 27587
46658 2626 0 0 152317 7228 3 3 420 87422 377509 660195 486 6655 21493 27587
46417 2571 0 0 152371 7232 3 3 363 87422 377509 660195 337 6655 21493 27587
27756 1733 0 0 105192 5704 4 4 300 28919 172721 520725 270 3524 12304 24128
13011 1174 0 0 57045 4742 5 6 180 14028 76634 175689 162 1999 4542 14599
11240 1108 0 0 52964 4693 6 6 180 11336 43149 149595 162 1772 4233 14599
11244 1116 0 0 52963 4692 6 6 180 11336 43149 149595 162 1772 4233 14599
11790 1252 0 0 53173 4890 6 6 180 14028 63824 149595 162 1999 4889 17039
11811 1263 0 0 53169 4889 6 6 180 14028 63824 149595 162 2108 4889 17039
12219 1579 0 0 53188 5502 6 5 255 15517 63824 149595 216 2925 10458 21237
12124 1595 0 0 53194 5504 6 5 255 14814 63824 149595 216 3152 10458 21237
12130 1599 30 27 53193 5502 6 5 303 14814 63824 149595 270 3152 10458 21237
11114 1565 0 0 52018 5499 6 5 300 13257 43149 134036 216 2726 10458 21237
9818 1516 0 0 50479 5496 7 5 180 5624 34234 123614 162 2251 10458 21237
10662 1677 0 0 51613 5783 7 4 240 11053 43149 134036 162 2726 11379 23660
9183 1619 0 0 46666 5717 7 4 240 7113 35402 116137 162 2634 10442 23660
9184 1621 0 54 46666 5717 7 4 255 7113 35402 116137 216 2634 10442 23660
9184 1624 60 54 46666 5716 7 4 255 7113 35402 116137 216 2634 10442 23660
9189 1628 60 54 46665 5715 7 4 300 7113 35402 116137 216 2634 10442 23660
9189 1628 60 54 46665 5715 7 4 300 7113 35402 116137 216 2634 10442 23660
17418 2016 60 54 82237 6296 7 4 379 16949 84710 191491 324 4002 15064 25352
17827 2084 60 54 82348 6344 7 4 454 19434 91513 191491 391 4531 15064 25352
17955 2097 60 54 82336 6341 7 4 540 25967 91513 191491 445 4531 15064 25352
17958 2102 60 54 82336 6341 7 4 540 25967 91513 191491 445 4531 15064 25352
15212 2008 60 54 74644 5984 8 3 540 16949 84192 179062 445 4239 15064 25344
14400 1883 60 54 74323 5835 8 4 420 11513 78278 179062 283 3780 14112 25013
15009 1961 60 54 74573 5892 8 3 426 12393 84192 179062 324 4531 14112 25013
13771 1790 60 54 71763 5376 9 3 375 12165 78278 178457 324 4372 11351 23653
13949 1851 60 54 71750 5376 9 3 540 13155 78278 178457 486 4531 11351 23653
15419 2078 60 54 72654 5556 9 3 616 26031 91513 179062 688 7045 14094 23653
15418 2076 60 54 72655 5556 9 3 619 26031 91513 179062 688 7045 14094 23653
15424 2082 60 54 72653 5556 9 3 619 26031 91513 179062 818 7045 14094 23653
15417 2075 60 54 72655 5558 9 3 601 26031 91513 179062 663 7045 14094 23653
15412 2071 60 54 72656 5559 9 3 600 26031 91513 179062 599 7045 14094 23653
15418 2076 60 54 72655 5558 9 3 601 26031 91513 179062 636 7045 14094 23653
15419 2076 60 54 72655 5558 9 3 601 26031 91513 179062 636 7045 14094 23653
16404 2212 60 54 73633 5683 8 3 710 30145 93817 179950 937 8863 14681 23653
15875 2074 60 54 73513 5537 8 3 619 26031 93817 179950 599 7045 14065 23653
15862 2070 60 54 73516 5538 8 3 601 26031 93817 179950 553 7045 14065 23653
15453 1753 60 54 73522 4962 8 3 600 18625 93817 179950 486 4531 11047 18612
16773 1878 60 54 75753 5347 8 3 600 23617 103702 183560 499 5602 11810 19490
17894 2044 60 54 76668 5562 8 3 600 32871 118325 191491 540 7045 14065 20999
17918 2090 60 54 76663 5574 8 3 675 32871 118325 191491 636 7431 14065 20999
19474 2355 60 54 77391 5799 7 3 840 41232 128040 191491 1043 9076 14504 21932
20193 2440 60 54 77621 5747 7 3 1111 47305 131759 191491 1191 9076 14731 21881
24498 2524 60 54 86396 5782 6 3 1498 67937 175689 226751 1417 9243 14731 21881
25202 2569 60 54 86623 5787 6 3 1541 73648 175689 226751 1653 9243 14731 21881
25206 2572 60 54 86622 5785 6 3 1541 73648 175689 226751 1653 9243 14731 21881
25208 2574 60 54 86621 5785 6 3 1541 73648 175689 226751 1653 9243 14731 21881
25213 2579 60 81 86620 5783 6 3 1541 73648 175689 226751 1653 9243 14731 21881
16992 2198 60 54 55188 5184 4 3 1111 40191 118325 214035 1119 8157 14065 18643
19440 2455 60 54 57706 5602 4 3 1205 69765 128040 214035 1417 8957 14504 21881
21514 3044 120 108 60755 7425 3 4 1657 74244 140495 224390 1992 9557 17707 26435
21521 3044 120 108 60753 7424 3 4 1785 74244 140495 224390 1894 9557 17707 26435
20046 2735 120 108 59672 7030 4 4 1489 69765 131759 224390 1506 8956 14504 22426
20036 2724 120 108 59675 7032 4 4 1361 69765 131759 224390 1363 8956 14504 22426
19361 2629 120 108 59428 6994 4 4 1194 57427 131759 224390 1190 8154 14504 22426
20923 2832 120 108 61428 7198 4 4 1489 71234 141843 226751 1466 9047 17838 22426
20749 2775 120 108 61461 7205 4 4 1069 71234 141843 226751 1133 9047 17838 22426
19281 2550 120 108 60519 7089 4 4 720 67937 140190 226751 819 8154 16810 22426
19283 2553 120 108 60518 7088 4 4 720 67937 140190 226751 819 8154 16810 22426
19285 2555 120 108 60517 7087 4 4 720 67937 140190 226751 819 8154 16810 22426
19287 2557 120 135 60517 7086 4 4 720 67937 140190 226751 819 8154 16810 22426
19289 2559 120 162 60516 7085 4 4 720 67937 140190 226751 819 8154 16810 22426
19283 2554 120 108 60518 7087 4 4 720 67937 140190 226751 819 8154 16810 22426
19288 2558 120 162 60516 7086 4 4 720 67937 140190 226751 819 8154 16810 22426
18304 2420 120 162 59369 6993 4 4 625 57427 131759 226751 661 7408 14609 22426
18287 2423 120 162 59373 6992 4 4 603 57427 131759 226751 702 7408 14609 22426
18280 2415 120 135 59375 6994 4 4 600 57427 131759 226751 661 7408 14609 22426
18280 2415 120 162 59375 6994 4 4 600 57427 131759 226751 661 7408 14609 22426
16950 2262 120 162 56539 6716 4 5 555 41732 125603 214076 565 7341 14103 21881
15830 2095 120 135 55273 6544 4 5 540 29229 115490 200770 540 6369 12806 21881
15800 2042 120 108 55280 6536 4 5 540 29229 115490 200770 486 6131 12806 21881
14244 1777 120 108 54151 6324 5 5 420 13562 106749 200770 378 3274 9069 20965
12580 1521 60 54 52693 6103 5 6 398 1596 94069 200770 337 1355 7344 19358
7974 1398 60 54 34940 6041 5 6 360 1092 71138 125627 324 1048 6349 19358
7270 1354 60 54 34020 6028 5 6 360 966 25705 125627 324 923 5776 19358
7262 1343 60 54 34021 6030 5 6 331 966 25705 125627 283 869 5776 19358
7256 1338 60 54 34023 6031 5 6 300 966 25705 125627 270 869 5776 19358
7254 1335 60 54 34023 6031 5 6 303 852 25705 125627 270 847 5776 19358
7253 1341 60 54 34023 6033 5 6 300 852 25705 125627 270 847 5776 19358
