54 3 3 53 3 3 54 2 1 53 2 1
54 3 3 53 3 3 54 2 1 53 2 1
53 3 3 52 3 3 52 2 1 51 2 1
52 3 3 51 3 3 51 2 1 50 2 1
52 3 3 51 3 3 53 2 1 52 2 1
51 3 3 50 3 3 52 2 1 51 2 1
50 3 3 49 3 3 49 2 1 48 2 1
51 3 3 50 3 3 50 2 1 49 2 1
50 3 3 49 3 3 50 2 1 49 2 1
49 3 3 48 3 3 49 2 2 48 2 2
50 3 3 49 3 3 50 2 2 49 2 2
49 3 3 49 3 3 49 2 2 49 2 2
50 3 3 50 3 3 50 2 2 50 2 2
48 3 3 48 3 3 48 2 2 48 2 2
48 3 3 48 3 3 47 2 2 47 2 2
45 4 3 45 4 3 46 2 2 46 2 2
47 4 3 47 4 3 47 2 2 47 2 2
47 4 3 47 4 3 47 2 1 47 2 1
46 4 4 46 4 4 47 2 1 47 2 1
44 4 4 44 4 4 45 2 2 45 2 2
44 4 4 44 4 4 45 2 2 45 2 2
45 4 4 45 4 4 46 2 2 46 2 2
45 4 3 45 4 3 44 2 2 44 2 2
45 4 3 45 4 3 46 2 2 46 2 2
45 4 3 45 4 3 46 2 2 46 2 2
46 4 3 46 4 3 46 2 2 46 2 2
47 3 3 47 3 3 46 2 2 46 2 2
47 3 3 47 3 3 46 2 2 46 2 2
47 3 3 47 3 3 48 2 2 48 2 2
49 3 3 49 3 3 49 2 2 49 2 2
49 3 3 49 3 3 49 2 2 49 2 2
49 3 3 49 3 3 49 2 2 49 2 2
52 3 2 52 3 2 52 2 2 52 2 2
53 3 2 53 3 2 53 2 2 53 2 2
51 3 2 51 3 2 52 2 2 52 2 2
51 3 2 51 3 2 51 2 2 51 2 2
50 3 2 50 3 2 50 2 2 50 2 2
50 3 3 50 3 3 51 2 2 51 2 2
49 3 3 49 3 3 49 2 2 49 2 2
51 3 3 51 3 3 51 2 2 51 2 2
50 3 3 50 3 3 50 2 2 50 2 2
49 3 3 49 3 3 50 2 2 50 2 2
47 3 3 47 3 3 48 2 2 48 2 2
48 3 3 48 3 3 48 2 2 48 2 2
49 3 3 50 3 3 48 2 2 49 2 2
49 3 3 50 3 3 48 2 2 49 2 2
48 3 3 49 3 3 48 2 2 49 2 2
48 3 3 49 3 3 48 2 2 49 2 2
49 3 3 50 3 3 48 2 2 49 2 2
50 3 3 51 3 3 50 2 1 51 2 1
51 3 3 52 3 3 51 2 1 52 2 1
52 3 3 53 3 3 53 2 1 54 2 1
53 3 3 54 3 3 53 2 1 54 2 1
53 3 3 54 3 3 53 2 1 54 2 1
52 3 3 53 3 3 52 2 1 53 2 1
50 3 3 51 3 3 51 2 1 52 2 1
50 3 3 51 3 3 50 2 1 51 2 1
52 3 3 53 3 3 51 2 1 52 2 1
51 3 3 52 3 3 50 2 1 51 2 1
50 4 3 51 3 3 49 2 1 50 2 1
51 3 3 52 3 3 51 2 1 52 2 1
51 3 3 52 3 3 52 2 1 53 2 1
49 4 3 50 3 3 49 2 1 50 2 1
49 4 3 50 3 3 50 1 1 51 1 1
50 3 3 51 3 3 49 2 1 50 2 1
52 3 3 53 3 3 51 2 1 52 2 1
55 3 3 56 3 3 54 1 1 55 1 1
54 3 3 55 3 3 54 1 1 55 1 1
57 3 3 58 3 3 57 1 1 58 1 1
56 3 3 57 3 3 56 1 1 57 1 1
56 3 3 57 3 3 56 1 1 57 1 1
55 3 3 56 3 3 55 1 1 56 1 1
55 3 3 56 3 3 55 1 1 56 1 1
56 3 3 57 3 3 56 1 1 57 1 1
54 3 3 54 3 3 55 1 1 55 1 1
56 3 3 56 3 3 55 1 1 55 1 1
55 3 3 55 3 3 56 1 1 56 1 1
53 3 3 53 3 3 54 2 2 54 2 1
53 3 3 53 3 3 53 2 2 53 2 2
53 3 3 53 3 3 53 2 2 53 2 2
53 3 3 53 3 3 54 2 2 54 2 2
50 3 3 50 3 3 51 2 2 51 2 2
51 3 3 51 3 3 51 2 2 51 2 2
51 3 3 51 3 3 50 2 2 50 2 2
51 3 3 51 3 3 50 2 2 50 2 2
51 3 3 51 3 3 52 2 2 52 2 2
52 3 3 52 3 3 53 2 2 53 2 2
52 3 3 52 3 3 51 2 2 51 2 2
52 3 3 52 3 3 52 2 2 52 2 2
55 3 3 55 3 3 54 2 2 54 2 2
55 3 3 55 3 3 56 2 2 56 2 2
55 3 3 55 3 3 55 2 2 55 2 2
56 3 3 56 3 3 55 2 2 55 2 2
54 3 3 54 3 3 55 2 2 55 2 2
55 3 3 55 3 3 56 2 2 56 2 2
55 3 3 55 3 3 55 2 2 55 2 2
53 3 3 53 3 3 52 2 2 52 2 2
50 3 4 50 3 4 50 2 2 50 2 2
49 3 4 49 3 4 49 2 2 49 2 2
51 3 4 51 3 4 50 2 2 50 2 2
50 3 4 50 3 4 50 2 2 50 2 2
51 3 4 51 3 4 51 2 2 51 2 2
51 3 4 51 3 4 50 2 2 50 2 2
50 3 4 50 3 4 49 2 2 49 2 2
50 3 4 50 3 4 50 2 2 50 2 2
48 3 4 48 3 4 48 2 2 48 2 2
47 4 5 47 4 5 48 2 2 48 2 2
49 4 5 49 4 5 49 2 1 49 2 1
48 4 5 48 4 5 48 2 1 48 2 1
46 4 5 46 4 5 46 2 1 46 2 1
44 4 6 44 4 6 44 2 1 44 2 1
45 4 6 45 4 6 45 1 1 45 1 1
42 5 7 42 5 7 42 1 1 42 1 1
42 5 7 42 5 7 41 1 1 41 1 1
41 5 7 41 5 7 40 1 1 40 1 1
39 5 9 39 5 9 38 1 0 38 1 1
36 6 9 36 6 9 36 1 0 36 1 0
35 6 9 35 6 9 35 1 0 35 1 0
33 7 10 33 7 10 33 1 1 33 1 1
30 8 11 30 8 11 30 1 1 30 1 1
28 8 12 28 8 12 27 2 1 27 2 1
25 9 12 25 9 12 25 2 1 25 2 1
24 10 12 24 10 12 24 2 1 24 2 1
23 11 13 23 11 13 23 2 1 23 2 1
20 12 14 20 12 14 20 2 1 20 2 1
19 13 14 19 13 14 18 2 1 18 2 1
20 12 14 20 12 14 19 2 1 19 2 1
21 12 14 21 12 14 20 2 1 20 2 1
20 12 14 20 12 14 20 2 1 20 2 1
18 14 14 18 14 14 17 2 1 17 2 1
18 14 14 18 14 14 18 2 1 18 2 1
19 13 14 19 13 14 19 2 1 19 2 1
19 13 14 19 13 14 19 2 1 19 2 1
19 13 14 20 12 14 18 2 1 19 2 1
19 13 14 20 12 14 18 2 1 19 2 1
21 11 13 22 11 13 20 2 1 21 2 1
22 11 13 23 10 13 21 2 1 22 2 1
23 10 13 24 10 13 22 2 1 23 2 1
22 11 13 23 10 13 21 2 1 22 2 1
23 10 12 24 10 12 22 2 1 23 2 1
