62 2 1 62 2 1 62 2 1 62 2 1
61 2 1 61 2 1 60 2 1 60 2 1
59 3 2 59 3 1 60 2 1 60 2 1
60 3 1 60 3 1 60 1 1 60 1 1
58 3 1 58 3 1 57 2 1 57 2 1
58 3 1 58 3 1 59 2 1 59 1 1
58 3 1 58 3 1 58 1 1 58 1 1
58 3 1 58 3 1 58 1 1 58 1 1
57 3 2 57 3 2 58 1 1 58 1 1
57 3 2 57 3 2 57 1 1 57 1 1
57 3 2 57 3 2 57 1 1 57 1 1
56 3 2 56 3 2 57 1 1 57 1 1
57 3 2 57 3 2 57 1 1 57 1 1
56 3 2 56 3 2 56 1 1 56 1 1
56 3 2 56 3 2 57 1 1 57 1 1
57 3 2 57 3 2 56 1 1 56 1 1
56 3 2 56 3 2 55 1 1 55 1 1
56 3 2 57 3 2 57 1 1 58 1 1
56 3 2 57 3 2 56 1 1 57 1 1
56 3 2 57 3 2 56 1 1 57 1 1
55 3 2 56 3 2 56 1 1 57 1 1
55 3 2 56 3 2 55 1 1 56 1 1
55 3 2 56 3 2 54 1 1 55 1 1
53 3 2 54 3 2 54 1 1 55 1 1
53 3 2 54 3 2 53 1 1 54 1 1
54 3 2 55 3 2 53 1 1 54 1 1
51 4 2 52 3 2 52 1 1 53 1 1
51 4 2 52 4 2 50 1 1 51 1 1
49 4 2 50 4 2 49 1 1 50 1 1
50 4 2 51 4 2 51 1 1 52 1 1
51 4 2 52 4 2 50 1 1 51 1 1
52 4 2 53 3 2 51 1 1 52 1 1
50 4 2 51 4 2 51 1 1 52 1 1
50 4 2 51 4 2 50 1 1 51 1 1
50 4 2 51 4 2 50 1 1 51 1 1
50 4 2 51 3 2 51 1 1 52 1 1
51 3 2 52 3 2 51 1 1 52 1 1
52 3 2 53 3 2 51 1 1 52 1 1
51 3 2 52 3 2 52 1 1 53 1 1
51 3 2 52 3 2 52 1 1 53 1 1
53 3 2 54 3 2 53 1 1 54 1 1
54 3 2 55 3 2 55 1 1 56 1 1
53 3 2 54 3 2 53 2 1 54 2 1
54 3 2 55 3 2 54 2 1 55 1 1
56 3 2 57 3 2 57 1 1 58 1 1
59 3 2 60 3 2 58 1 1 59 1 1
59 3 2 60 3 2 59 1 1 60 1 1
59 3 2 59 3 2 60 1 1 60 1 1
59 3 2 59 3 2 59 1 1 59 1 1
59 3 2 59 3 2 58 1 1 58 1 1
59 3 2 59 3 2 60 1 1 60 1 1
60 3 2 60 3 2 59 1 1 59 2 1
61 3 2 61 2 2 60 1 1 60 1 1
61 3 2 61 2 2 62 1 1 62 1 1
62 2 2 62 2 2 62 1 1 62 1 1
64 2 1 64 2 1 63 1 1 63 1 1
64 2 1 64 2 1 65 1 1 65 1 1
64 2 1 64 2 1 65 1 1 65 1 1
64 2 1 64 2 1 64 1 1 64 1 1
64 2 1 64 2 1 65 1 1 65 1 1
65 2 1 65 2 1 65 1 1 65 1 1
66 2 1 66 2 1 66 1 1 66 1 1
68 2 1 68 2 1 69 1 1 69 1 1
69 2 1 69 2 1 70 1 1 70 1 1
69 2 1 69 2 1 69 1 1 69 1 1
67 2 1 67 2 1 68 1 1 68 1 1
66 2 1 66 2 1 66 1 1 66 1 1
66 2 1 66 2 1 65 1 1 65 1 1
66 2 1 65 2 2 66 1 0 66 1 0
65 2 2 64 2 2 66 1 0 65 1 0
65 2 2 64 2 2 65 1 0 64 1 0
64 3 2 63 3 2 65 1 0 64 1 0
65 3 2 64 3 2 65 1 0 64 1 0
65 3 2 64 3 2 64 1 0 63 1 0
62 3 2 61 3 2 63 1 0 62 1 0
61 3 2 60 3 2 60 1 0 59 1 0
59 3 2 58 3 2 58 1 0 57 1 0
58 3 2 57 3 2 59 1 0 58 1 0
58 3 2 57 3 2 59 1 0 58 1 0
59 3 2 58 3 2 59 1 0 59 1 0
57 3 2 57 3 2 58 1 0 58 1 0
58 3 2 58 3 2 57 1 0 57 1 0
59 3 2 59 3 2 58 1 0 58 1 0
57 3 2 57 3 2 58 1 0 58 1 0
56 3 2 56 3 2 56 1 0 56 1 1
57 3 2 57 3 2 56 1 0 56 1 1
56 3 2 56 3 2 57 1 1 57 1 1
56 3 2 56 3 2 56 1 1 56 1 1
55 3 2 55 3 2 55 1 1 55 1 1
54 3 2 54 3 2 55 1 1 55 1 1
53 3 2 53 3 2 53 1 1 53 1 1
52 3 2 52 3 2 51 1 1 51 1 1
51 3 2 51 3 2 52 1 1 52 1 1
50 3 2 50 3 2 51 2 1 51 1 1
51 3 2 51 3 2 51 1 1 51 1 1
50 4 2 50 4 2 51 1 1 51 1 1
51 3 2 51 4 2 50 1 1 50 1 1
51 3 2 51 3 2 50 1 1 50 1 1
51 3 2 52 3 2 52 1 1 53 1 1
52 3 2 53 3 2 51 1 1 52 1 1
51 3 2 52 3 2 50 1 1 51 1 1
50 4 2 51 3 2 51 1 1 52 1 1
50 3 2 51 3 2 50 2 1 51 1 1
50 3 2 51 3 2 50 2 1 51 1 1
49 4 2 51 3 2 50 2 1 52 1 1
50 3 2 52 3 2 49 2 1 51 1 1
51 3 2 53 3 2 50 2 1 52 1 1
50 3 2 52 3 2 51 2 1 53 1 1
50 3 2 52 3 2 51 2 1 53 1 1
50 3 2 51 3 2 50 2 1 51 1 1
50 3 2 51 3 2 51 2 1 52 1 1
51 3 2 52 3 2 51 1 1 52 1 1
51 3 2 52 3 2 50 1 1 51 1 1
50 4 2 51 4 2 51 1 1 52 1 1
51 4 2 52 3 2 51 1 1 52 1 0
51 4 2 52 3 2 51 1 1 52 1 0
50 4 2 51 4 2 51 1 1 52 1 0
51 4 2 52 4 2 50 1 1 51 1 0
50 4 2 51 4 2 50 1 1 51 1 0
49 4 2 50 4 2 50 1 1 51 1 0
50 4 2 51 4 2 49 1 1 50 1 0
49 4 3 50 4 3 48 1 1 49 1 0
48 4 3 49 4 3 49 1 1 50 1 0
48 4 3 49 4 3 48 1 1 49 1 0
46 4 3 47 4 3 46 2 1 47 1 1
48 4 3 49 4 3 49 2 1 50 1 1
50 3 3 51 3 3 50 2 1 51 1 1
50 3 3 51 3 3 50 2 1 51 2 1
48 4 3 49 4 3 49 2 1 50 1 1
49 4 3 50 4 3 49 2 1 50 2 1
49 3 3 50 3 3 48 2 1 49 2 1
48 3 3 49 3 3 49 2 1 50 2 1
49 3 3 50 3 3 48 2 1 49 2 1
50 3 3 51 3 3 50 2 1 51 2 1
51 3 3 51 3 3 52 2 1 52 2 1
51 3 3 51 3 3 52 2 1 52 2 1
53 3 3 53 3 3 52 2 1 52 2 1
53 3 3 53 3 3 54 2 1 54 2 1
54 3 3 54 3 3 54 2 1 54 2 1
54 3 3 54 3 3 54 2 1 54 2 1
54 3 3 54 3 3 55 2 1 55 2 1
55 3 3 55 3 3 55 2 1 55 2 1
56 3 2 56 3 2 55 2 1 55 2 1
55 3 2 55 3 2 56 2 1 56 2 1
55 3 2 55 3 2 54 2 1 54 2 1
56 2 2 56 2 2 55 2 1 55 2 1
56 2 2 56 2 2 57 2 1 57 2 1
57 2 2 57 2 2 57 2 1 57 2 1
57 2 2 57 2 2 58 2 1 57 2 1
57 2 2 57 2 2 58 2 1 58 2 1
58 2 2 58 2 1 57 2 1 57 2 1
59 2 1 59 2 1 58 2 1 58 2 1
57 2 1 57 2 1 58 2 1 58 2 1
57 2 1 57 2 1 58 2 1 58 2 1
59 2 1 59 2 1 59 2 1 59 2 1
60 2 1 60 2 1 61 2 1 61 2 1
58 2 1 58 2 1 58 2 1 58 2 1
59 2 1 59 2 1 58 2 1 58 2 1
61 2 1 60 2 1 61 2 1 61 2 1
61 2 1 60 2 1 61 2 1 60 2 1
61 2 1 60 2 1 61 2 1 60 2 1
62 2 1 61 2 1 63 2 1 62 2 1
61 2 1 60 2 1 61 2 1 60 2 1
62 2 1 61 2 1 62 2 1 61 2 1
61 2 1 60 2 1 62 2 1 61 2 1
61 2 1 60 2 1 61 2 1 60 2 1
61 2 1 60 2 1 61 2 1 60 2 1
59 3 1 58 3 1 60 2 1 59 2 1
58 3 1 57 3 1 58 2 1 57 2 1
58 3 2 57 3 2 58 2 1 57 2 1
57 3 2 56 3 2 58 2 1 57 2 1
55 3 2 54 3 2 55 2 1 54 2 1
54 3 2 53 3 2 54 2 1 53 2 1
53 3 2 52 3 2 54 2 1 53 2 1
54 3 2 53 3 2 54 1 1 53 2 1
54 3 2 53 3 2 53 1 1 52 1 1
52 3 2 51 3 2 53 1 1 52 2 1
51 3 2 50 3 2 52 2 1 51 2 1
51 3 2 50 3 2 52 2 1 51 2 1
52 3 2 51 3 2 53 2 1 52 2 1
53 3 2 52 3 2 52 2 1 51 2 1
54 3 2 53 3 2 53 2 1 52 2 1
54 3 2 53 3 2 55 2 1 54 2 1
53 3 2 52 3 2 54 2 1 53 2 1
54 3 2 53 3 2 53 2 1 52 2 1
52 3 2 51 3 2 53 2 1 52 2 1
54 3 2 53 3 2 53 2 1 52 2 1
55 3 2 54 3 2 54 2 1 53 2 1
53 3 2 52 3 2 54 2 1 53 2 1
51 3 2 50 3 2 51 2 2 50 2 2
53 3 2 52 3 2 52 2 2 51 2 2
52 3 2 51 3 2 53 2 2 52 2 2
52 3 2 51 3 2 52 2 2 51 2 2
53 3 2 53 3 2 53 2 2 53 2 2
53 3 2 53 3 2 54 2 2 54 2 2
53 3 2 53 3 2 53 2 2 53 2 2
53 3 2 53 3 2 52 2 2 52 2 2
53 3 2 53 3 2 54 2 2 54 2 2
54 3 2 54 3 2 54 2 2 54 2 2
56 2 2 56 2 2 55 2 2 55 2 2
56 2 2 56 2 2 57 2 2 57 2 2
57 2 2 57 2 2 56 2 2 56 2 2
58 2 2 58 2 2 58 2 2 58 2 2
58 2 2 58 2 2 59 2 2 59 2 2
58 2 2 58 2 2 57 2 2 57 2 2
57 2 2 57 2 2 57 2 2 57 2 2
58 2 2 58 2 1 59 2 1 59 2 1
59 2 2 58 2 1 59 2 1 58 2 1
59 2 2 58 2 2 59 2 1 58 2 1
59 2 2 58 2 2 60 2 1 59 2 1
60 2 1 59 2 1 59 2 1 58 2 1
59 2 2 58 2 2 58 2 1 57 2 1
58 2 2 57 2 2 59 2 1 58 2 1
59 2 2 58 3 2 58 2 1 57 2 1
56 3 2 55 3 2 56 2 1 55 2 1
55 3 2 54 3 2 56 2 1 55 2 1
56 3 2 55 3 2 56 2 1 55 2 1
54 3 3 53 3 3 53 2 1 52 2 1
51 3 3 51 3 3 52 2 1 52 2 1
52 3 3 52 3 3 52 2 1 52 1 1
52 3 3 52 3 3 51 1 1 51 1 1
51 3 3 51 3 3 52 1 1 52 1 1
51 3 3 51 3 3 51 1 0 51 1 1
50 4 3 49 4 3 51 1 0 50 1 1
49 4 3 48 4 3 50 2 1 49 2 1
49 3 3 48 4 3 50 2 1 49 2 1
49 3 3 48 4 3 49 2 1 48 2 1
49 3 3 48 3 3 50 2 1 49 2 1
49 3 3 48 3 3 49 2 1 48 2 1
49 3 3 48 3 3 49 2 1 48 2 1
47 3 3 46 3 4 48 2 1 47 2 1
48 3 3 47 3 3 47 2 1 46 2 2
47 3 3 46 3 3 47 2 1 46 2 2
47 3 3 46 3 3 48 2 1 47 2 2
47 3 3 46 3 3 47 2 1 46 2 2
49 3 3 48 3 3 49 2 1 48 2 2
49 3 3 48 3 3 50 2 1 49 2 1
50 3 3 50 3 3 49 2 1 49 2 1
49 3 3 49 3 3 48 2 1 48 2 1
48 3 3 48 3 3 49 2 2 49 2 2
49 3 3 49 3 3 48 2 2 48 2 2
51 3 3 51 3 3 50 2 2 50 2 2
48 3 3 48 3 3 49 2 2 49 2 2
49 3 3 49 3 3 48 2 2 48 2 2
51 2 3 51 2 3 50 2 2 50 2 2
51 2 3 51 2 3 52 2 2 52 2 2
51 2 2 51 2 2 50 3 2 50 3 2
52 2 1 52 2 1 51 2 2 51 3 2
52 2 1 52 2 1 53 2 2 53 2 2
53 2 1 54 2 1 53 3 2 54 2 2
54 2 1 55 2 1 53 3 2 54 3 2
53 2 1 54 2 1 54 3 2 55 3 2
53 2 1 54 2 1 53 3 2 54 3 2
52 2 1 53 2 1 52 3 2 53 3 2
52 2 1 53 2 1 53 3 2 54 3 2
52 2 1 53 2 1 52 3 2 53 3 2
52 2 1 53 2 1 52 3 2 53 3 2
51 2 2 52 2 2 52 2 2 53 2 2
51 2 2 52 2 2 51 3 2 52 2 2
51 2 2 52 2 2 51 2 2 52 2 2
52 2 2 53 2 1 53 2 2 54 2 2
52 3 1 53 2 1 52 2 2 53 2 2
53 3 1 54 3 1 52 2 2 53 2 2
51 3 2 52 3 2 52 2 2 53 2 2
51 3 2 52 3 2 51 2 2 52 2 2
49 3 2 50 3 2 48 2 2 49 2 2
48 3 3 49 3 3 49 2 2 50 2 2
48 3 3 49 3 3 48 2 2 49 2 2
49 3 3 50 3 3 49 2 2 50 2 2
50 3 3 51 3 3 51 2 1 52 2 1
50 3 3 51 3 3 50 2 1 51 2 1
49 3 3 50 3 3 49 2 1 50 2 1
50 3 2 51 3 2 50 2 1 51 2 1
49 3 3 50 3 3 49 2 1 50 2 1
49 3 3 50 3 3 49 2 1 50 2 1
